institution,slug,country,continent,repository_code,archive_type,ape_detail_url,content_available_in_ape,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,United Kingdom,Europe,GB-559,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-559,True,True,http://libguides.stir.ac.uk/archives/,https://libguides.stir.ac.uk/archives/Joynson,ok,200,0,0,,
University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,United Kingdom,Europe,GB-559,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-559,True,True,http://libguides.stir.ac.uk/archives/,https://libguides.stir.ac.uk/archives/leighton,ok,200,2,2,,
University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,United Kingdom,Europe,GB-559,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-559,True,True,http://libguides.stir.ac.uk/archives/,https://libguides.stir.ac.uk/archives/Amulree,ok,200,0,0,,
University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,United Kingdom,Europe,GB-559,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-559,True,True,http://libguides.stir.ac.uk/archives/,https://libguides.stir.ac.uk/archives/napoleon,ok,200,0,0,,
University of Stirling Archives & Special Collections,university-of-stirling-archives-special-collections,United Kingdom,Europe,GB-559,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-559,True,True,http://libguides.stir.ac.uk/archives/,https://libguides.stir.ac.uk/archives,ok,200,0,0,,
University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,United Kingdom,Europe,GB-249,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-249,True,True,http://guides.lib.strath.ac.uk/archives,https://guides.lib.strath.ac.uk/archives/education,ok,200,0,0,,
University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,United Kingdom,Europe,GB-249,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-249,True,True,http://guides.lib.strath.ac.uk/archives,https://guides.lib.strath.ac.uk/archives/subjects,ok,200,0,0,,
University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,United Kingdom,Europe,GB-249,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-249,True,True,http://guides.lib.strath.ac.uk/archives,https://guides.lib.strath.ac.uk/archives/access,ok,200,0,0,,
University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,United Kingdom,Europe,GB-249,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-249,True,True,http://guides.lib.strath.ac.uk/archives,https://guides.lib.strath.ac.uk/archives/archives,ok,200,0,0,,
University of Strathclyde Archives and Special Collections,university-of-strathclyde-archives-and-special-collections,United Kingdom,Europe,GB-249,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-249,True,True,http://guides.lib.strath.ac.uk/archives,https://guides.lib.strath.ac.uk/archives/culture,ok,200,0,0,,
University of Sussex Special Collections,university-of-sussex-special-collections,United Kingdom,Europe,GB-181,,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-181,True,True,http://www.thekeep.info/,https://www.thekeep.info/collections/keep-partners/esro/online-collections/,restrito,403,0,0,,
University of Sussex Special Collections,university-of-sussex-special-collections,United Kingdom,Europe,GB-181,,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-181,True,True,http://www.thekeep.info/,https://www.thekeep.info/collections/,restrito,403,0,0,,
University of Sussex Special Collections,university-of-sussex-special-collections,United Kingdom,Europe,GB-181,,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-181,True,True,http://www.thekeep.info/,https://www.thekeep.info/collections/myaccount?view=basket,restrito,403,0,0,,
University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,United Kingdom,Europe,GB-1953,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1953,True,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,https://www.uwtsd.ac.uk/experience-facilities/student-stories/film-media-and-animation-student-stories,ok,200,0,0,,
University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,United Kingdom,Europe,GB-1953,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1953,True,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,https://www.uwtsd.ac.uk/experience-facilities/student-stories/film-media-and-animation-student-stories/lucy-davies,ok,200,0,0,,
University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,United Kingdom,Europe,GB-1953,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1953,True,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,https://www.uwtsd.ac.uk/experience-facilities/student-stories/film-media-and-animation-student-stories/nathan-chaplin,ok,200,0,0,,
University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,United Kingdom,Europe,GB-1953,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1953,True,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,https://www.uwtsd.ac.uk/experience-facilities/student-stories/film-media-and-animation-student-stories/joshua-knight,ok,200,0,0,,
University of Wales Trinity Saint David Prifysgol Cymru Y Drindod Dewi Sant,university-of-wales-trinity-saint-david-prifysgol-cymru-y-drindod-dewi-sant,United Kingdom,Europe,GB-1953,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-1953,True,True,https://www.uwtsd.ac.uk/library/special-collections-and-archives,https://www.uwtsd.ac.uk/swansea-college-of-art/facilities-workshops/film-tv-facilities,ok,200,0,0,,
University of Worcester Research Collections,university-of-worcester-research-collections,United Kingdom,Europe,GB-3284,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3284,True,True,http://library.worc.ac.uk/research-collections,https://library.worc.ac.uk/sahc-subject-guide/film-journalism-and-media-production,ok,200,4,5,,
V&A Archive of Art and Design,v-a-archive-of-art-and-design,United Kingdom,Europe,GB-73,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-73,True,True,http://www.vam.ac.uk/page/a/archive-of-art-and-design/,https://www.vam.ac.uk/collections,ok,200,0,0,,
V&A Archive of Art and Design,v-a-archive-of-art-and-design,United Kingdom,Europe,GB-73,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-73,True,True,http://www.vam.ac.uk/page/a/archive-of-art-and-design/,https://www.vam.ac.uk/info/archive-of-art-and-design#blog,ok,200,0,0,,
V&A Archive of Art and Design,v-a-archive-of-art-and-design,United Kingdom,Europe,GB-73,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-73,True,True,http://www.vam.ac.uk/page/a/archive-of-art-and-design/,https://www.vam.ac.uk/archives/unit/ARC219,ok,200,0,0,,
V&A Archive of Art and Design,v-a-archive-of-art-and-design,United Kingdom,Europe,GB-73,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-73,True,True,http://www.vam.ac.uk/page/a/archive-of-art-and-design/,https://www.vam.ac.uk/info/archive-of-art-and-design#access,ok,200,0,0,,
V&A Archive of Art and Design,v-a-archive-of-art-and-design,United Kingdom,Europe,GB-73,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-73,True,True,http://www.vam.ac.uk/page/a/archive-of-art-and-design/,https://www.vam.ac.uk/info/archives,ok,200,0,0,,
V&A Theatre and Performance Collections,v-a-theatre-and-performance-collections,United Kingdom,Europe,GB-71,Specialised governmental archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-71,True,True,http://www.vam.ac.uk/content/articles/t/archives-theatre-performance/,https://www.vam.ac.uk/collections,ok,200,0,0,,
V&A Theatre and Performance Collections,v-a-theatre-and-performance-collections,United Kingdom,Europe,GB-71,Specialised governmental archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-71,True,True,http://www.vam.ac.uk/content/articles/t/archives-theatre-performance/,https://www.vam.ac.uk/archives/unit/ARC10423,ok,200,0,0,,
V&A Theatre and Performance Collections,v-a-theatre-and-performance-collections,United Kingdom,Europe,GB-71,Specialised governmental archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-71,True,True,http://www.vam.ac.uk/content/articles/t/archives-theatre-performance/,https://www.vam.ac.uk/info/archives,ok,200,0,0,,
V&A Theatre and Performance Collections,v-a-theatre-and-performance-collections,United Kingdom,Europe,GB-71,Specialised governmental archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-71,True,True,http://www.vam.ac.uk/content/articles/t/archives-theatre-performance/,https://www.vam.ac.uk/archives/unit/ARC252730,ok,200,0,0,,
