institution,slug,country,continent,repository_code,archive_type,dr_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/store-danskere_-dirch-passer_587328,Store Danskere: Sæson 2005 – Dirch Passer,Gensyn - Se programmer fra DR's arkiv her; dokumentar; historie; gensyn; dr gensyn; person_dirch passer; thesaurus_optræden; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk portrætprogram fra 2005. I tre årtier henrykkede Dirch Passer danskerne med sin komik, mimik og sit grin i så høj grad, at hans publikum ikke ville se ham i de alvorlige roller, som han ellers også drømte om. Han endte sine dage på vej ind på scenen | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, historie, gensyn, dr gensyn | palavras-chave: person_dirch passer, thesaurus_optræden, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2005 | duração: 38:39 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2005-03-06T20:49:57.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/varvara-_-uden-mors-velsignelse_452690,Varvara - uden mors velsignelse,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; acc_spoken_subtitles; person_varvara hasselbalch; thesaurus_ældre; thesaurus_kvinder; thesaurus_livskvalitet; editorialptaxtop_gensyn,"Dansk dokumentar fra 2005. Hun er oldebarn af en russisk prinsesse. Hun er vokset op i et palæ med 97 værelser, 14 tjenestefolk - og en hensynsløs mor. Danmarks rigeste pige blev rytterske, fotograf, krigshelt, societypige - og 1.87 m høj. 'Giraffen' er v | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_varvara hasselbalch, thesaurus_ældre, thesaurus_kvinder, thesaurus_livskvalitet, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2005 | duração: 59:30 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2005-01-02T19:00:06.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/levet-liv-i-loeve_480063,Levet liv i Løve,Gensyn - Se programmer fra DR's arkiv her; livsstil; gensyn; dr gensyn; person_suzanne brøgger; thesaurus_litteratur; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_kunst/kultur,"Dansk dokumentar fra 2004. Naboskabet i landsbyen Løve har haft stor betydning for Suzanne Brøgger og hendes forfatterskab. For over tredive år siden flyttede verdensdamen og byboen Brøgger langt ud på landet, hvor hun mødte en landbefolkning, som hun ikk | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: livsstil, gensyn, dr gensyn | palavras-chave: person_suzanne brøgger, thesaurus_litteratur, thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_kunst/kultur, culturalorigin_dansk | ano: 2004 | duração: 18:47 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2004-12-04T19:48:51.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/rejsen-alene_521607,Rejsen alene,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; thesaurus_singleliv; controlled_seniordating; editorialptaxtop_gensyn; editorialptaxsub_romantik/kærlighed; culturalorigin_dansk,"Dansk dokumentar fra 2004. Det er smertefuldt og ensomt at blive alene efter en skilsmisse eller ægtefælles dødsfald. Pludselig er man alene i livet og skal gøre alting selv. Også når man skal på ferie. Men Nadana Tours flyver hver uge sydpå med en gruppe | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: thesaurus_singleliv, controlled_seniordating, editorialptaxtop_gensyn, editorialptaxsub_romantik/kærlighed, culturalorigin_dansk | ano: 2004 | duração: 38:41 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2004-12-02T20:20:36.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/ild-i-gamle-huse_521767,Ild i gamle huse,Gensyn: 00'erne - Se programmer fra DR's arkiv her; livsstil; krop; gensyn; dr gensyn; thesaurus_kærlighed; thesaurus_parforhold; controlled_forelskelse; editorialptaxtop_gensyn; editorialptaxsub_romantik/kærlighed,"Dansk dokumentar fra 2004. Kan ungdommens hede kærlighed blusse op igen og slå ud i lys lue senere i livet? Tre par - Ilse og Fredo, Rebecca og Niels samt Karin og Leif - har det tilfælles, at de var kærester som helt unge, men af forskellige årsager alli | tipo DRTV: program | coleção: Gensyn: 00'erne - Se programmer fra DR's arkiv her | categorias: livsstil, krop, gensyn, dr gensyn | palavras-chave: thesaurus_kærlighed, thesaurus_parforhold, controlled_forelskelse, editorialptaxtop_gensyn, editorialptaxsub_romantik/kærlighed, culturalorigin_dansk | ano: 2004 | duração: 24:59 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2004-09-04T18:31:55.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/perfekte-kvinders-kamp_426296,Perfekte kvinders kamp,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; livsstil; gensyn; dr gensyn; thesaurus_kvinder; controlled_perfekthedskultur; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk dokumentar fra 2004. Tina på 41 år og Annette på 31 har svært ved at leve op til deres egne krav om det perfekte. Både når det gælder rengøring, strygning, udseende og motion. Når grøntsagerne skal være økologiske, drømmehuset skal sættes i stand, o | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, livsstil, gensyn, dr gensyn | palavras-chave: thesaurus_kvinder, controlled_perfekthedskultur, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2004 | duração: 38:32 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2004-04-28T19:51:29.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/al-den-kaerlighed-_-karen-thisted_522162,Al den kærlighed - Karen Thisted,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; person_karen thisted; thesaurus_kærlighed; thesaurus_parforhold; editorialptaxtop_gensyn; editorialptaxsub_romantik/kærlighed,"Dansk dokumentar fra 2004. Journalisten Karen Thisted og tre af hendes ekskærester fortæller åbenhjertigt om kærlighed, svære valg og livets op- og nedture. Et ærligt og rørende portræt af en kvinde, der har elsket stort, kæmpet med jalousi, tab og selvvæ | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: person_karen thisted, thesaurus_kærlighed, thesaurus_parforhold, editorialptaxtop_gensyn, editorialptaxsub_romantik/kærlighed, culturalorigin_dansk | ano: 2003 | duração: 37:51 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2004-04-09T18:50:53.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/nyhederne-_-retssag-om-ungdomshuset_473647,Nyhederne - Retssag om Ungdomshuset,Gensyn: 00'erne - Se programmer fra DR's arkiv her; arkivnyheder; gensyn; dr gensyn; location_nørrebro; location_ungdomshuset; organization_ungdomshuset; thesaurus_retssager; thesaurus_ungdomsliv,"Dansk reportage fra 2003. Endnu en dag - og endnu et slag i Københavns Byret. Kampen om Ungdomshuset på Jagtvej i København spreder sig over mange år, og i december 2003 får husets beboere rettens ord for, at de ikke længere kan betragtes som lejere. Da d | tipo DRTV: program | coleção: Gensyn: 00'erne - Se programmer fra DR's arkiv her | categorias: arkivnyheder, gensyn, dr gensyn | palavras-chave: location_nørrebro, location_ungdomshuset, organization_ungdomshuset, thesaurus_retssager, thesaurus_ungdomsliv, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 2003 | duração: 02:39 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2003-12-10T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/doeden-_-en-levevej_561800,Døden - en levevej,Gensyn: 00'erne - Se programmer fra DR's arkiv her; arkivnyheder; gensyn; dr gensyn; thesaurus_død; controlled_bedemænd; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 2003. Bedemandsfirmaet H.J. Madsen håndterer 1300 dødsfald om året og står midt i det, de fleste helst undgår. Denne udsendelse ser nærmere på, hvad der sker, når vi danskere dør - fra de første praktiske beslutninger til det sidste fa | tipo DRTV: program | coleção: Gensyn: 00'erne - Se programmer fra DR's arkiv her | categorias: arkivnyheder, gensyn, dr gensyn | palavras-chave: thesaurus_død, controlled_bedemænd, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2003 | duração: 26:49 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2003-11-23T17:58:29.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/episode/elsker-_-elsker-ikke_584391,Elsker - elsker ikke: Sæson 2 – 1. episode,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk dokumentarserie fra 2003. En gruppe unge mænd i gymnasiealderen deler deres erfaringer og tanker om flirt, scoring og gode tricks. Øjenkontakt er noget af det vigtigste, når der skal flirtes. Når der skal scores, så er Antons forcer på dansegulvet, | tipo DRTV: episode | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2003 | duração: 28:26 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2003-10-01T19:32:07.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/kunstige-kvinder_571546,Kunstige kvinder,Gensyn: 00'erne - Se programmer fra DR's arkiv her; livsstil; krop; gensyn; dr gensyn; acc_spoken_subtitles; thesaurus_skønhedsbehandlinger; controlled_kropsidealer; controlled_skønhedsidealer; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer,"Dansk reportage fra 2003. Bliver man nogensinde for gammel til en kosmetisk operation? Ikke hvis det står til Minna Larsen på 91 år, som gennemgik en rynkereducerende laseroperation i en alder af 86 år. Leila Amiri Rad har fået opereret næsen mindre, så d | tipo DRTV: program | coleção: Gensyn: 00'erne - Se programmer fra DR's arkiv her | categorias: livsstil, krop, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: thesaurus_skønhedsbehandlinger, controlled_kropsidealer, controlled_skønhedsidealer, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 2003 | duração: 28:27 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",2003-06-28T19:31:03.0000000Z
