institution,slug,country,continent,repository_code,archive_type,filmmuseum_dusseldorf_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1021695/madison-club,MADISON CLUB,Ton/bewegtes Bild - Werk; Werbefilm; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Nach einer Nachtansicht der Stadtlichter darf der*ie Zuschauer*in in den Madison Club, im Gustav Gründgens-Haus auf der Graf-Adolf-Straße mit hinein gehen. Der Sport-, Business- und Communication Club bietet Fitnessstudio, Sauna, Jacuzzi, Squashfeld, Massage, Sonnenstudio, Restaurant usw. Die Besucher*innen werden bei diesen unterschiedlichen Aktivitäten gefilmt. Pop-Rockmusik wird im Hintergrund gespielt."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63406 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1021695/madison-club | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1980,MADISON CLUB,ca./ c. 1980,"Publicidade, indústria e cultura comercial",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1041233/trailer-filmothek-der-jugend-nrw,[Trailer Filmothek der Jugend NRW],Ton/bewegtes Bild - Werk; <Animationsfilm>; Deutschland; direção: Unbekannt,"""Der Trailer der Filmothek der Jugend e.V. zeigt eine kleine fliegende Figur in Stop-Motion in einem Farbrahmen. Im unteren Bereich ist eine Signatur zu erkennen (Josef Stoht?)."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2023. | objektnummer: FM.Film.64903 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1041233/trailer-filmothek-der-jugend-nrw | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1980,[Trailer Filmothek der Jugend NRW],ca./ c. 1980,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1041365/hofgarten-dusseldorf,[Hofgarten Düsseldorf],Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Familie; Denkmal; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der Amateurfilm wurde im Düsseldorfer Hofgarten und dessen Umgebung gedreht, darunter der Corneliusplatz mit dem Denkmal von Peter von Cornelius, die Königsallee und die Vater-Rhein-Skulptur am Schwanenspiegel. Eine Frau tritt immer wieder in Erscheinung und lächelt einmal in die Kamera. Es ist sonnig und leicht windig, die Blätter bewegen sich im Wind. Ein Paar sitzt auf einer Bank, neben ihnen steht ein Kinderwagen. Auch das Ratinger Tor und das Dreischeibenhaus sind im Bild zu sehen. Die Aufnahmen sind unscharf."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2023. | objektnummer: FM.Film.64939 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1041365/hofgarten-dusseldorf | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1975,[Hofgarten Düsseldorf],ca./ c. 1975,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024322/dusseldorf-70er-ehrenhof-und-rhein,[Düsseldorf 70er Ehrenhof und Rhein],Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Wasserfahrzeuge; Denkmal; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Zunächst ist das Ulanendenkmal vom Ehrenhof aus zu sehen, ein Käfig fährt vorbei. Der Ehrenhof wird von mehreren Standpunkten gezeigt, man wirft einen Blick im Hintergrund auf die Tonhalle und den Turm der Lambertuskirche. Von der Oberkasseler Seite wird der Rhein mit den Schiffen gezeigt; der Schiffturm und wieder die Lambertuskirche sind zu erkennen. Autos und Busse fahren auf der ehemaligen Bundesstraße."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63720 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024322/dusseldorf-70er-ehrenhof-und-rhein | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Düsseldorf 70er Ehrenhof und Rhein],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024291/dusseldorf-70er-volksgarten,[Düsseldorf 70er Volksgarten],Ton/bewegtes Bild - Werk; Amateurfilm; Kunst; Sommer; Natur; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der Düsseldorfer Volksgarten im Sommer: Ein paar sitzende Menschen auf der Wiese oder auf Bänken, Brunnen im Weiher, Zoom auf die Schwäne. Zwei Bienen streiten um eine rote Rose, das Bild ist an der Stelle etwas unscharf. Der Zug fährt vorbei. Die Sonnenterasse des Bootshauses wird von innen gefilmt, mit einem schönen hell-dunkel Kontrast. Zum Schluss ist die von Reinhold Felderhoff produzierte Skulptur von Anselm Feuerbach, der an der Düsseldorfer Akademie studiert hatte, zu sehen. Es handelt sich um eher statische Aufnahmen."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63718 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024291/dusseldorf-70er-volksgarten | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Düsseldorf 70er Volksgarten],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024302/dusseldorf-70er-wildpark,[Düsseldorf 70er Wildpark],Ton/bewegtes Bild - Werk; Amateurfilm; Herbst; Wildtiere; Natur; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Kämpfende Rehe auf der Wiese des Düsseldorfer Wildparks. Der Boden ist bedeckt von den orange-braunen Blättern des Herbstes. Ein Mann füttert die Tiere am Rand der Wiese. Wildschweine im Matsch werden gezeigt."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022 | objektnummer: FM.Film.63719 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024302/dusseldorf-70er-wildpark | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Düsseldorf 70er Wildpark],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024342/dusseldorf-70er-aufbau-der-oberkasseler-rheinkirmes,[Düsseldorf 70er: Aufbau der Oberkasseler Rheinkirmes],Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Brücken (Bauwerke); Jahrmarkt; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Wohnwagen auf der Oberkasseler Wiese mit der Rheinkniebrücke im Hintergrund. Hausfassaden am Oberkasseler Ufer. Die Straßenbahn fährt auf die Oberkasseler Brücke."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63721 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024342/dusseldorf-70er-aufbau-der-oberkasseler-rheinkirmes | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Düsseldorf 70er: Aufbau der Oberkasseler Rheinkirmes],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024624/kirmes-dusseldorf-70er,[Kirmes Düsseldorf 70er],Ton/bewegtes Bild - Werk; Amateurfilm; Nutztiere; Kind; Jahrmarkt; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Diese Aufnahmen einer Kirmes wurden zum Teil vor dem Gebäude der Stadtwerke Neuss gemacht. Man sieht mehrere Karusselle, ein Geisterhaus, die russische Bahn. Kinder und Erwachsene haben Spaß. ""Rievkoochebud"", Grillstand für die Hungrigen. Ein Elefant wird von sieben Kindern geritten, auch Ponys verweilen da. Das Riesenrad steht neben hohen Bäumen."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63729 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024624/kirmes-dusseldorf-70er | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Kirmes Düsseldorf 70er],ca./ c. 1974,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024630/schutzenzug-dusseldorf-70er-teil-1,[Schützenzug Düsseldorf 70er: Teil 1],Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Filmtechnik; Brauch; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Mit Hut und Anzug gekleidete Männer trinken Altbier und warten am Ehrenhof; einer hat eine Super 8 Kamera in der Hand. Reiter auf Pferden stehen an der Inselstraße, neben dem Eingang zum Landesmuseum für Volk und Wirtschaft (heute NRW Forum). Menschen sitzen auf der Mauer am Rhein. Im Hintergrund sind der Turm der Lambertuskirche und das Riesenrad zu sehen. Dann kommt der Zug, der von der Straße aus gefilmt wird. Viele Menschen stehen auf der Oberkasseler Brücke. Danach läuft der Schützenzug vom Schloss Jägerhof zur Fontäne Jröner Jong im Hofgarten."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63730 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024630/schutzenzug-dusseldorf-70er-teil-1 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Schützenzug Düsseldorf 70er: Teil 1],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1024641/schutzenzug-dusseldorf-70er-teil-2,[Schützenzug Düsseldorf 70er: Teil 2],Ton/bewegtes Bild - Werk; Amateurfilm; Nutztiere; Kfz; Brauch; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Ausruhpause im Hofgarten für die Pferde und Leute aus dem Schützenzug. Ein VW Bus mit ""Western Cola"" steht da. Blumen und Instrumente wurden auf der Wiese abgelegt. Entspannte Stimmung."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63731 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1024641/schutzenzug-dusseldorf-70er-teil-2 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1974,[Schützenzug Düsseldorf 70er: Teil 2],ca./ c. 1974,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382660/autorundfahrt-durch-dusseldorf,[Autorundfahrt durch Düsseldorf],Ton/bewegtes Bild - Werk; Amateurfilm; Architektur; Verkehr; Städte (Siedlungen); Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Josef Tiepel (deutsch),"""Dieser Amateurfilm wird hauptsächlich aus dem fahrenden Auto durch die Frontscheibe aufgenommen. Zum Teil sind es sehr kurze Schnitte. Die erste Fahrstrecke führt von der Autobahn nach Hamm (alte Hammer Eisenbahnbrücke), Unterbilk (Volmerswerther Straße), Graf-Adolf-Straße (Kino rechts), Friedrichstadt (Blick auf St. Antonius). Danach blickt die Kamera über die Dächer der Stadt. St. Suibertus in Bilk, großer, weißer Schornstein rechts; links St. Peter während Renovierungsarbeiten. Die Kamera ist in der Sequenz langsam. Auch die Sparkassen-Uhr ist zu erkennen. Wieder aus dem Auto: Von der Herzogstraße in Friedrichstadt zur Rheinkniebrücke. Die Kamera ist meistens statisch, aber hier und da wird seitlich bewegt (sodass der*ie Fahrer*in nie zu sehen ist). Vermutlich wird die Kamera in der Hand gehalten. Kleine Runde durch Oberkassel. Das Auto parkt kurz an der Luegallee; die Lichtverhältnisse sind anders, als es weiterfährt. Fahrt zurück über die Oberkasseler Brücke, wo ein Stück der Behelfsbrücke noch steht (sie wurde 1973 komplett abgebaut). Neue Brücke steht auch schon. Ankunft übe... | objektnummer: FM.Film.30290 | direção: Josef Tiepel (deutsch) | direitos: Josef Tiepel (deutsch) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382660/autorundfahrt-durch-dusseldorf | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",ca./ c. 1972,[Autorundfahrt durch Düsseldorf],ca./ c. 1972,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
