institution,slug,country,continent,repository_code,archive_type,iam_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/lauguste-david-larible/,L’Auguste David Larible,le cirque vu par deux photographes,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds mitti | categoria: le cirque vu par deux photographes | palavras-chave: cirque, spectacle | lugares: chapiteau de lespace fontvieille, fontvieille quartier | autores: vinaj jean charles | período: annees 1990s | suporte: diapositive | tipo: photo professionnelle | técnica: couleur | L'Auguste David Larible - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS L’Auguste David Larible Photo professionnelle Fonds MITTI Années 1990 David Larible incarne ici la figure emblématique de l’Auguste dont l’image de clown rouge a été fondée ou presque par Tom Bellig. Ce clown se caractérise par sa veste et ses chaussures trop grandes, un nez rouge et un caractère rieur. Un des plus grands Auguste restera Charlie Rivel qui donne ses traits au logo du Festival de Monte-Carlo. >> Poursuivre le parcours « Le cirque vu par deux photographes » en c...",1990
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250520122129/P-00748-Envers-du-decor-Romeo-et-Juliette.mov,L’envers du décor du ballet « Roméo et Juliette »,film professionnel,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds les ballets de monte carlo | palavras-chave: danse, spectacle | período: annees 1990s | suporte: umatic | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | L’envers du décor du ballet « Roméo et Juliette » - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS L’envers du décor du ballet « Roméo et Juliette » Film professionnel Fonds Les Ballets de Monte-Carlo Années 1990 Invité en avril 1998 au Caire pour son ballet Roméo et Juliette , la compagnie de Jean-Christophe Maillot s’affaire à l’installation des décors du spectacle. Ce court film de montage qui alterne installations techniques et extraits du ballet, permet de mesurer les défis que doivent relever, pour chaque chorégraphie, les régisseurs et les techniciens. Jeu de draperie sur perche, usage d’une pente mobile empruntée par la danseuse Bern...",1990
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/marina-bouglione-a-la-corde-lisse/,Marina Bouglione à la corde lisse,le cirque vu par deux photographes,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds mitti | categoria: le cirque vu par deux photographes | palavras-chave: cirque, spectacle | lugares: chapiteau de lespace fontvieille, fontvieille quartier | autores: vinaj jean charles | período: annees 1990s | suporte: diapositive | tipo: photo professionnelle | técnica: couleur | Marina Bouglione à la corde lisse - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Marina Bouglione à la corde lisse Photo professionnelle Fonds MITTI Années 1990 L’acrobate, Marina Bouglione, effectue un numéro de corde lisse au 23e Festival International du Cirque de Monte-Carlo. Ce numéro figure parmi les plus physiques du monde du cirque car l’artiste se hisse sans filet ni longe, à la force de ses bras tout en haut du chapiteau. Cette artiste fait partie d’une des grandes familles du cirque, la famille Bouglione, qui s’est forgée au fil du te...",1990
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240219200735/INST-DCGP-Vehicules-electriques.mp4,Plein phare sur la voiture de demain,monaco info,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds monaco info | categoria: monaco info | palavras-chave: competition, course automobile | lugares: monaco | autores: direction de la communication du gouvernement princier | período: annees 1990s | suporte: beta sp | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | Plein phare sur la voiture de demain - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Plein phare sur la voiture de demain Film professionnel Fonds Monaco Info Années 1990 La toute nouvelle chaîne de télévision Monaco à la une est présente au premier rendez-vous des véhicules électriques, qui se tient à Monaco du 19 au 22 octobre 1995, salon organisé par la société Epi Communication et la SMEG. Séduit par ce projet d’avenir, le prince Rainier III, accompagné de Michel Sosso, conseiller de Gouvernement pour les Travaux publics et les A...",1990
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230912092643/MonacoInfo_03_Michael_Jackson-1.mp4,Remise des World Music Awards au Monte-Carlo Sporting d’été,monaco info,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds monaco info | categoria: monaco info | palavras-chave: chanteur, chanteuse, concert, famille princiere | lugares: larvotto quartier, monaco, sporting dete nouveau | autores: direction de la communication du gouvernement princier, john martinotti productions | período: annees 1990s | suporte: beta sp | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | Remise des World Music Awards au Monte-Carlo Sporting d'été - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Remise des World Music Awards au Monte-Carlo Sporting d’été Film professionnel Fonds Monaco Info Années 1990 Pour la cérémonie de remise des World Music Awards au Monte-Carlo Sporting d’été le 9 mai 1996, de nombreuses célébrités sont attendues. À l’extérieur, une foule de photographes attendent la venue de Michael Jackson qui arrive cerné d...",1990
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230914092631/Sports_06_ASM_match_a_domicile.mp4,ASM match à domicile,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: football, sport | lugares: fontvieille quartier, monaco, stade louis ii ancien | autores: operateurs de tmc | período: annees 1980s | suporte: umatic | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | ASM match à domicile - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS ASM match à domicile Film professionnel Fonds TMC Années 1980 Les opérateurs de Télé Monte-Carlo ont filmé le match de AS MONACO contre le FC NANTES pour offrir aux téléspectateurs de TMC, un résumé des meilleurs moments. Ce match important, disputé le 2 mai 1984 sur la pelouse de l’ancien stade Louis II, comptait pour la 38ème journée du championnat de France de Ligue 1 de la saison 1983 / 1984. Face aux Canaris, les Monégasques se sont imposés 3 / 0 grâce aux buts de Bernard Genghini, Ma...",1980
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/cavalerie-en-liberte-de-yasmine-smart/,Cavalerie en liberté de Yasmine Smart,le cirque vu par deux photographes,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds martin | categoria: le cirque vu par deux photographes | palavras-chave: animaux, cirque, spectacle | lugares: chapiteau de lespace fontvieille, fontvieille quartier | autores: martin bob robert | período: annees 1980s | suporte: negatif 24 x 36 | tipo: photo amateur | técnica: noir et blanc | Cavalerie en liberté de Yasmine Smart - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Cavalerie en liberté de Yasmine Smart Photo amateur Fonds Martin Années 1980 L’écuyère Yasmine Smart présente sa cavalerie en liberté au 8e Festival International du Cirque de Monte-Carlo. Ce cliché de Bob Martin immortalise ce numéro de chevaux harnachés sans cavalier. Cette discipline au départ très masculine, s’est peu à peu ouverte aux femmes des grandes familles du cirque. >> Poursuivre le parcours « Le cirque vu par deux photographes » en cliqua...",1980
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008094346/TMC_01_Aznavour-1.mp4,Charles Aznavour à Monaco,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: acteur, chanteur, concert, interview | lugares: monaco, sporting dete nouveau | período: annees 1980s | suporte: umatic | tipo: film professionnel | técnica: couleur, sonore | fonte de vídeo: video/mp4 | Charles Aznavour à Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Charles Aznavour à Monaco Film professionnel Fonds TMC Années 1980 En 1985, le Monte-Carlo Sporting Club accueille dans sa salle des étoiles, une soirée privée au cours de laquelle Charles Aznavour donne un concert. On apprend que François Reichenbach vient de représenter Monaco au Prix Italia de la RAI, avec son film musical Paolino, la juste cause et une bonne raison pour lequel il avait dirigé Charles Aznavour. Est-ce la raison de sa venue et de cette soirée privée ? L’équipe de « Monte Carlo Zoom », le magazin...",1980
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250224174614/12_Theme-Cine-Astral.mp4,Claude Chabrol au micro de Françoise Hardy,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rmc radio monte carlo | categoria: rmc | palavras-chave: acteur, cineaste, interview | período: annees 1980s | suporte: k7 audio | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | Claude Chabrol au micro de Françoise Hardy - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Claude Chabrol au micro de Françoise Hardy Son professionnel Fonds RMC Radio Monte-Carlo Années 1980 Extrait de l’émission Entre les lignes, entre les signes : Claude Chabrol au micro de Françoise Hardy Dans un ouvrage qu’elles publient en 1986 aux éditions Radio Monte-Carlo, Françoise Hardy et Anne-Marie Simond conjuguent leurs sciences en astrologie et en graphologie pour tenter de découvrir l’être secret qui se cache derrière chaque artiste. Le titre du livre, Entre les lignes entre les signes, reprend celui de l’émission qu’elles an...",1980
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230920154800/RMC_16_Coluche.mov,Coluche au micro de RMC,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rmc radio monte carlo | categoria: rmc | lugares: monaco | período: annees 1980s | suporte: k7 audio | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | Coluche au micro de RMC - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Coluche au micro de RMC Son professionnel Fonds RMC Radio Monte-Carlo Années 1980 En janvier 1980, Coluche est embauché pour trois mois à Radio Monte-Carlo pour animer la tranche 12h-13h. À son arrivée sur la Côte d’Azur, il explique dans une interview réalisée par Bruno Cras, ce qu’il compte faire dans ses émissions pour plaire aux auditeurs de RMC. Il sera renvoyé au bout de 15 jours pour « incompatibilité d’humeur ». Année : 1980 Précision sur la date : 21 janvier 1980 Personnalités : Coluche Lieux : Monaco Supports : K7 audio Spécificités techniques : Sonore Cote Archive : SS179...",1980
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250106160034/08_Docteur-Lang.mp4,Docteur Lang,rmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds rmc radio monte carlo | categoria: rmc | palavras-chave: acteur, cineaste, interview | lugares: monaco, monte carlo quartier, studio de radio monte carlo | período: annees 1980s | suporte: k7 audio | tipo: son professionnel | técnica: sonore | fonte de vídeo: video/mp4 | Docteur Lang - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Docteur Lang Son professionnel Fonds RMC Radio Monte-Carlo Années 1980 Dans cet extrait d’une célèbre émission de Radio Monte-Carlo, Les Câblés, Yves Mourousi s’entretient avec Claude Chabrol, invité du 5 e festival international du film policier de Cognac. Grand connaisseur de l’œuvre d’Alfred Hitchcock et de Fritz Lang, le cinéaste évoque ses grands souvenirs de spectateur, au premier rang desquels figurent M. le maudit , Les Enchainés ou To be or not to be d’Ernst Lubitsch. Selon lui, l’expressi...",1980
